"CountryCode","SeriesCode","DESCRIPTION",
"GTM","SG.POP.MIGR.FE.ZS","Estimates were derived from data on the foreign-born population. The number of refugees or persons in refugee-like situations as reported by the Office of the United Nations High Commissioner for Refugees (UNHCR) or, where appropriate, the United Nations Relief and Works Agency for Palestine Refugees in the Near East (UNRWA) were added to the 2 estimates.",
"GTM","SP.DYN.CBRT.IN","Data source: United Nations World Population Prospects",
"GTM","SP.DYN.CDRT.IN","Data source: United Nations World Population Prospects",
"GTM","SP.DYN.LE00.FE.IN","Data source: United Nations World Population Prospects",
"GTM","SP.DYN.LE00.MA.IN","Data source: United Nations World Population Prospects",
"GTM","SP.DYN.TFRT.IN","Data source: United Nations World Population Prospects",
"GTM","SP.POP.TOTL","Data source: Guatemala Instituto Nacional de Estadistica",
"GUM","SG.POP.MIGR.FE.ZS","Estimates were derived from data on the foreign-born population.",
"GUM","SP.DYN.CBRT.IN","Data source: United Nations World Population Prospects",
"GUM","SP.DYN.CDRT.IN","Data source: United Nations World Population Prospects",
"GUM","SP.DYN.LE00.FE.IN","Data source: United Nations World Population Prospects",
"GUM","SP.DYN.LE00.MA.IN","Data source: United Nations World Population Prospects",
"GUM","SP.DYN.TFRT.IN","Data source: United Nations World Population Prospects",
"GUM","SP.POP.TOTL","Data source: United Nations World Population Prospects",
"GUY","NY.GNP.PCAP.PP.CD","Estimates are based on regression.",
"GUY","SG.POP.MIGR.FE.ZS","Estimates were derived from data on the foreign-born population.",
"GUY","SP.DYN.CBRT.IN","Data source: United Nations World Population Prospects",
"GUY","SP.DYN.CDRT.IN","Data source: United Nations World Population Prospects",
"GUY","SP.DYN.LE00.FE.IN","Data source: United Nations World Population Prospects",
"GUY","SP.DYN.LE00.MA.IN","Data source: United Nations World Population Prospects",
"GUY","SP.DYN.TFRT.IN","Data source: United Nations World Population Prospects",
"GUY","SP.POP.TOTL","Data source: United Nations World Population Prospects",
"HKG","SG.POP.MIGR.FE.ZS","As of 1 July 1997, Hong Kong became a Special Administrative Region (SAR) of China. Estimates were derived from data on the foreign-born population.",
"HKG","SP.DYN.CBRT.IN","Data source: Census and Statistics Department",
"HKG","SP.DYN.CDRT.IN","Data source: Census and Statistics Department",
"HKG","SP.DYN.LE00.FE.IN","Data source: Census and Statistics Department, United Nations World Population Prospects",
"HKG","SP.DYN.LE00.MA.IN","Data source: Census and Statistics Department, United Nations World Population Prospects",
"HKG","SP.DYN.TFRT.IN","Data source: Census and Statistics Department, United Nations World Population Prospects",
"HKG","SP.POP.TOTL","Data source: Census and Statistics Department",
"HND","SG.POP.MIGR.FE.ZS","Estimates were derived from data on the foreign-born population. The number of refugees or persons in refugee-like situations as reported by the Office of the United Nations High Commissioner for Refugees (UNHCR) or, where appropriate, the United Nations Relief and Works Agency for Palestine Refugees in the Near East (UNRWA) were added to the 2 estimates.",
"HND","SP.DYN.CBRT.IN","Data source: United Nations World Population Prospects",
"HND","SP.DYN.CDRT.IN","Data source: United Nations World Population Prospects",
"HND","SP.DYN.LE00.FE.IN","Data source: United Nations World Population Prospects",
"HND","SP.DYN.LE00.MA.IN","Data source: United Nations World Population Prospects",
"HND","SP.DYN.TFRT.IN","Data source: United Nations World Population Prospects",
"HND","SP.POP.TOTL","Data source: United Nations World Population Prospects",
"HRV","SG.POP.MIGR.FE.ZS","Estimates were derived from data on the foreign-born population. The number of refugees or persons in refugee-like situations as reported by the Office of the United Nations High Commissioner for Refugees (UNHCR) or, where appropriate, the United Nations Relief and Works Agency for Palestine Refugees in the Near East (UNRWA) were added to the 2 estimates.",
"HRV","SP.DYN.CBRT.IN","Data source: Eurostat",
"HRV","SP.DYN.CDRT.IN","Data source: Eurostat",
"HRV","SP.DYN.LE00.FE.IN","Data source: Croatian Bureau of Statistics, Eurostat, United Nations World Population Prospects",
"HRV","SP.DYN.LE00.MA.IN","Data source: Croatian Bureau of Statistics, Eurostat, United Nations World Population Prospects",
"HRV","SP.DYN.TFRT.IN","Data source: Croatian Bureau of Statistics, Eurostat, United Nations World Population Prospects",
"HRV","SP.POP.TOTL","Data source: Croatian Bureau of Statistics, Eurostat",
"HTI","SG.POP.MIGR.FE.ZS","Estimates were derived from data on the foreign-born population.",
"HTI","SP.DYN.CBRT.IN","Data source: United Nations World Population Prospects",
"HTI","SP.DYN.CDRT.IN","Data source: United Nations World Population Prospects",
"HTI","SP.DYN.LE00.FE.IN","Data source: United Nations World Population Prospects",
"HTI","SP.DYN.LE00.MA.IN","Data source: United Nations World Population Prospects",
"HTI","SP.DYN.TFRT.IN","Data source: United Nations World Population Prospects",
"HTI","SP.POP.TOTL","Data source: United Nations World Population Prospects",
"HUN","SG.POP.MIGR.FE.ZS","Estimates were derived from data on the foreign-born population. The number of refugees or persons in refugee-like situations as reported by the Office of the United Nations High Commissioner for Refugees (UNHCR) or, where appropriate, the United Nations Relief and Works Agency for Palestine Refugees in the Near East (UNRWA) were added to the 2 estimates.",
"HUN","SP.DYN.CBRT.IN","Data source: Eurostat",
"HUN","SP.DYN.CDRT.IN","Data source: Eurostat",
"HUN","SP.DYN.LE00.FE.IN","Data source: Eurostat, Hungarian Central Statistical Office",
"HUN","SP.DYN.LE00.MA.IN","Data source: Eurostat, Hungarian Central Statistical Office",
"HUN","SP.DYN.TFRT.IN","Data source: Eurostat",
"HUN","SP.POP.TOTL","Data source: Eurostat",
"IDN","SG.POP.MIGR.FE.ZS","Estimates were derived from data on the foreign-born population. The number of refugees or persons in refugee-like situations as reported by the Office of the United Nations High Commissioner for Refugees (UNHCR) or, where appropriate, the United Nations Relief and Works Agency for Palestine Refugees in the Near East (UNRWA) were added to the 2 estimates.",
"IDN","SP.DYN.CBRT.IN","Data source: United Nations World Population Prospects",
"IDN","SP.DYN.CDRT.IN","Data source: United Nations World Population Prospects",
"IDN","SP.DYN.LE00.FE.IN","Data source: United Nations World Population Prospects",
"IDN","SP.DYN.LE00.MA.IN","Data source: United Nations World Population Prospects",
"IDN","SP.DYN.TFRT.IN","Data source: United Nations World Population Prospects",
"IDN","SP.POP.TOTL","Data source: United Nations World Population Prospects",
"IMN","SG.POP.MIGR.FE.ZS","Estimates were derived from data on the foreign-born population.",
"IMN","SP.DYN.CBRT.IN","Data source: United Nations Population and Vital Statistics Report",
"IMN","SP.DYN.CDRT.IN","Data source: United Nations Population and Vital Statistics Report",
"IMN","SP.DYN.LE00.FE.IN","Data source: CIA World Fact book",
"IMN","SP.DYN.LE00.MA.IN","Data source: CIA World Fact book",
"IMN","SP.DYN.TFRT.IN","Data source: CIA World Fact book",
"IMN","SP.POP.TOTL","Data source: United Nations World Population Prospects",
"IND","SG.POP.MIGR.FE.ZS","Estimates were derived from data on the foreign-born population. The number of refugees or persons in refugee-like situations as reported by the Office of the United Nations High Commissioner for Refugees (UNHCR) or, where appropriate, the United Nations Relief and Works Agency for Palestine Refugees in the Near East (UNRWA) were added to the 2 estimates.",
"IND","SP.DYN.CBRT.IN","Data source: United Nations Population and Vital Statistics Report, Sample Registration System, United Nations World Population Prospects",
"IND","SP.DYN.CDRT.IN","Data source: United Nations Population and Vital Statistics Report, Sample Registration System, United Nations World Population Prospects",
"IND","SP.DYN.LE00.FE.IN","Data source: United Nations World Population Prospects",
"IND","SP.DYN.LE00.MA.IN","Data source: United Nations World Population Prospects",
"IND","SP.DYN.TFRT.IN","Data source: United Nations World Population Prospects",
"IND","SP.POP.TOTL","Data source: United Nations World Population Prospects",
"IRL","SG.POP.MIGR.FE.ZS","Estimates were derived from data on the foreign-born population.",
"IRL","SP.DYN.CBRT.IN","Data source: Eurostat",
"IRL","SP.DYN.CDRT.IN","Data source: Eurostat",
"IRL","SP.DYN.LE00.FE.IN","Data source: Eurostat, United Nations World Population Prospects",
"IRL","SP.DYN.LE00.MA.IN","Data source: Eurostat, United Nations World Population Prospects",
"IRL","SP.DYN.TFRT.IN","Data source: Eurostat",
"IRL","SP.POP.TOTL","Data source: Eurostat",
"IRN","SG.POP.MIGR.FE.ZS","Estimates were derived from data on the foreign-born population. The number of refugees or persons in refugee-like situations as reported by the Office of the United Nations High Commissioner for Refugees (UNHCR) or, where appropriate, the United Nations Relief and Works Agency for Palestine Refugees in the Near East (UNRWA) were added to the 2 estimates.",
"IRN","SP.DYN.CBRT.IN","Data source: United Nations World Population Prospects",
"IRN","SP.DYN.CDRT.IN","Data source: United Nations World Population Prospects",
"IRN","SP.DYN.LE00.FE.IN","Data source: United Nations World Population Prospects",
"IRN","SP.DYN.LE00.MA.IN","Data source: United Nations World Population Prospects",
"IRN","SP.DYN.TFRT.IN","Data source: United Nations World Population Prospects",
"IRN","SP.POP.TOTL","Data source: United Nations World Population Prospects",
"IRQ","SG.POP.MIGR.FE.ZS","Estimates were derived from data on foreign citizens. The number of refugees or persons in refugee-like situations as reported by the Office of the United Nations High Commissioner for Refugees (UNHCR) or, where appropriate, the United Nations Relief and Works Agency for Palestine Refugees in the Near East (UNRWA) were added to the 2 estimates.",
"IRQ","SP.DYN.CBRT.IN","Data source: United Nations World Population Prospects",
"IRQ","SP.DYN.CDRT.IN","Data source: United Nations World Population Prospects",
"IRQ","SP.DYN.LE00.FE.IN","Data source: United Nations World Population Prospects",
"IRQ","SP.DYN.LE00.MA.IN","Data source: United Nations World Population Prospects",
"IRQ","SP.DYN.TFRT.IN","Data source: United Nations World Population Prospects",
"IRQ","SP.POP.TOTL","Data source: United Nations World Population Prospects",
"ISL","SG.POP.MIGR.FE.ZS","Estimates were derived from data on the foreign-born population.",
"ISL","SP.DYN.CBRT.IN","Data source: Eurostat",
"ISL","SP.DYN.CDRT.IN","Data source: Eurostat",
"ISL","SP.DYN.LE00.FE.IN","Data source: Eurostat, United Nations World Population Prospects",
"ISL","SP.DYN.LE00.MA.IN","Data source: Eurostat, United Nations World Population Prospects",
"ISL","SP.DYN.TFRT.IN","Data source: Eurostat",
"ISL","SP.POP.TOTL","Data source: Eurostat",
"ISR","SG.POP.MIGR.FE.ZS","Estimates were derived from data on the foreign-born population. The number of refugees or persons in refugee-like situations as reported by the Office of the United Nations High Commissioner for Refugees (UNHCR) or, where appropriate, the United Nations Relief and Works Agency for Palestine Refugees in the Near East (UNRWA) were added to the 2 estimates.",
"ISR","SP.DYN.CBRT.IN","Data source: Central Bureau of Statistics",
"ISR","SP.DYN.CDRT.IN","Data source: Central Bureau of Statistics",
"ISR","SP.DYN.LE00.FE.IN","Data source: Central Bureau of Statistics",
"ISR","SP.DYN.LE00.MA.IN","Data source: Central Bureau of Statistics",
"ISR","SP.DYN.TFRT.IN","Data source: Central Bureau of Statistics",
"ISR","SP.POP.TOTL","Data source: Central Bureau of Statistics",
"ITA","SG.POP.MIGR.FE.ZS","Estimates were derived from data on the foreign-born population.",
"ITA","SP.DYN.CBRT.IN","Data source: Eurostat",
"ITA","SP.DYN.CDRT.IN","Data source: Eurostat",
"ITA","SP.DYN.LE00.FE.IN","Data source: Eurostat, INED",
"ITA","SP.DYN.LE00.MA.IN","Data source: Eurostat, INED",
"ITA","SP.DYN.TFRT.IN","Data source: Eurostat",
"ITA","SP.POP.TOTL","Data source: Eurostat",
"JAM","SG.POP.MIGR.FE.ZS","Estimates were derived from data on the foreign-born population.",
"JAM","SP.DYN.CBRT.IN","Data source: United Nations World Population Prospects",
"JAM","SP.DYN.CDRT.IN","Data source: United Nations World Population Prospects",
"JAM","SP.DYN.LE00.FE.IN","Data source: United Nations World Population Prospects",
"JAM","SP.DYN.LE00.MA.IN","Data source: United Nations World Population Prospects",
"JAM","SP.DYN.TFRT.IN","Data source: United Nations World Population Prospects",
"JAM","SP.POP.TOTL","Data source: United Nations World Population Prospects",
"JOR","SG.POP.MIGR.FE.ZS","Estimates were derived from data on foreign citizens. The number of refugees or persons in refugee-like situations as reported by the Office of the United Nations High Commissioner for Refugees (UNHCR) or, where appropriate, the United Nations Relief and Works Agency for Palestine Refugees in the Near East (UNRWA) were added to the 2 estimates.",
"JOR","SP.DYN.CBRT.IN","Data source: United Nations World Population Prospects",
"JOR","SP.DYN.CDRT.IN","Data source: United Nations World Population Prospects",
"JOR","SP.DYN.LE00.FE.IN","Data source: United Nations World Population Prospects",
"JOR","SP.DYN.LE00.MA.IN","Data source: United Nations World Population Prospects",
"JOR","SP.DYN.TFRT.IN","Data source: United Nations World Population Prospects",
"JOR","SP.POP.TOTL","Data source: United Nations World Population Prospects",
"JPN","SG.POP.MIGR.FE.ZS","Estimates were derived from data on foreign citizens.",
"JPN","SP.DYN.CBRT.IN","Data source: Ministry of Internal Affairs and Communications, Statistics Bureau; United Nations Population and Vital Statistics Report",
"JPN","SP.DYN.CDRT.IN","Data source: Ministry of Internal Affairs and Communications, Statistics Bureau; United Nations Population and Vital Statistics Report",
"JPN","SP.DYN.LE00.FE.IN","Data source: Ministry of Internal Affairs and Communications, Statistics Bureau",
"JPN","SP.DYN.LE00.MA.IN","Data source: Ministry of Internal Affairs and Communications, Statistics Bureau",
"JPN","SP.DYN.TFRT.IN","Data source: Ministry of Internal Affairs and Communications, Statistics Bureau",
"JPN","SP.POP.TOTL","Data source: Ministry of Internal Affairs and Communications, Statistics Bureau; United Nations Population and Vital Statistics Report",
"KAZ","SG.POP.MIGR.FE.ZS","Estimates were derived from data on the foreign-born population.",
"KAZ","SP.DYN.CBRT.IN","Data source: Statistical Agency of Kazakhstan, United Nations World Population Prospects",
"KAZ","SP.DYN.CDRT.IN","Data source: Statistical Agency of Kazakhstan, United Nations World Population Prospects",
"KAZ","SP.DYN.LE00.FE.IN","Data source: Statistical Agency of Kazakhstan, United Nations World Population Prospects",
"KAZ","SP.DYN.LE00.MA.IN","Data source: Statistical Agency of Kazakhstan, United Nations World Population Prospects",
